config_name,normalization,pca_variance,pca_components,kmeans_n_init,spectral_n_neighbors,spectral_affinity,method,ari,silhouette,umap_ari,umap_silhouette,embed_time,func,bins,range,harm_bins,harm_range,pol_bins,pol_range
harmonic_150_3.52,none,0.99,78,10,10,nearest_neighbors,K-Means,0.0010016862173258595,0.6608789709796609,0.006248764257716505,0.5090195,2.8140711784362793,harmonic,150.0,3.52,,,,
harmonic_150_3.52,none,0.99,78,10,10,nearest_neighbors,Spectral,0.005745372474584691,-0.06746127183496735,0.00122746992702248,-0.21547693,2.8140711784362793,harmonic,150.0,3.52,,,,
harmonic_150_3.52,none,0.99,78,10,15,nearest_neighbors,K-Means,0.0010016862173258595,0.6608789709796609,0.006248764257716505,0.5090195,2.8140711784362793,harmonic,150.0,3.52,,,,
harmonic_150_3.52,none,0.99,78,10,15,nearest_neighbors,Spectral,0.005203423272895746,-0.055906179723060064,0.002570009714770808,-0.0073966584,2.8140711784362793,harmonic,150.0,3.52,,,,
harmonic_150_3.52,none,0.99,78,10,20,nearest_neighbors,K-Means,0.0010016862173258595,0.6608789709796609,0.006248764257716505,0.5090195,2.8140711784362793,harmonic,150.0,3.52,,,,
harmonic_150_3.52,none,0.99,78,10,20,nearest_neighbors,Spectral,0.011402155092546462,-0.035447709037546765,0.00029034791894006303,-0.2428997,2.8140711784362793,harmonic,150.0,3.52,,,,
harmonic_150_3.52,none,0.99,78,50,10,nearest_neighbors,K-Means,0.0010152947454867638,0.6388727189456066,0.006248764257716505,0.5090195,2.8140711784362793,harmonic,150.0,3.52,,,,
harmonic_150_3.52,none,0.99,78,50,10,nearest_neighbors,Spectral,0.005745372474584691,-0.06746127183496735,0.0059837706711242215,-0.19345628,2.8140711784362793,harmonic,150.0,3.52,,,,
harmonic_150_3.52,none,0.99,78,50,15,nearest_neighbors,K-Means,0.0010152947454867638,0.6388727189456066,0.006248764257716505,0.5090195,2.8140711784362793,harmonic,150.0,3.52,,,,
harmonic_150_3.52,none,0.99,78,50,15,nearest_neighbors,Spectral,0.005203423272895746,-0.055906179723060064,0.021650768302123768,-0.09325357,2.8140711784362793,harmonic,150.0,3.52,,,,
harmonic_150_3.52,none,0.99,78,50,20,nearest_neighbors,K-Means,0.0010152947454867638,0.6388727189456066,0.006248764257716505,0.5090195,2.8140711784362793,harmonic,150.0,3.52,,,,
harmonic_150_3.52,none,0.99,78,50,20,nearest_neighbors,Spectral,0.011402155092546462,-0.035447709037546765,0.00029034791894006303,-0.2428997,2.8140711784362793,harmonic,150.0,3.52,,,,
harmonic_200_3.52,l2,0.95,68,10,10,nearest_neighbors,K-Means,0.00934399650876657,0.3191320515448779,0.012878741586835218,0.54791254,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,l2,0.95,68,10,10,nearest_neighbors,Spectral,0.007670065166148775,0.22169178999703607,0.002892935196563355,-0.22151554,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,l2,0.95,68,10,15,nearest_neighbors,K-Means,0.00934399650876657,0.3191320515448779,0.012878741586835218,0.54791254,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,l2,0.95,68,10,15,nearest_neighbors,Spectral,0.00033320871969221786,0.09193803717730592,0.002017218864427203,-0.02338058,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,l2,0.95,68,10,20,nearest_neighbors,K-Means,0.00934399650876657,0.3191320515448779,0.012878741586835218,0.54791254,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,l2,0.95,68,10,20,nearest_neighbors,Spectral,0.006226491411119049,0.3376964939274112,0.00027561479333661735,-0.017978309,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,l2,0.95,68,50,10,nearest_neighbors,K-Means,0.006182485825709757,0.3380514028194954,0.012878741586835218,0.54791254,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,l2,0.95,68,50,10,nearest_neighbors,Spectral,0.007670065166148775,0.22169178999703607,0.002892935196563355,-0.22151554,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,l2,0.95,68,50,15,nearest_neighbors,K-Means,0.006182485825709757,0.3380514028194954,0.012878741586835218,0.54791254,4.233170509338379,harmonic,200.0,3.52,,,,
